distance,duration
103.828427,0.259996
272.354387,0.745999
605.346543,0.420997
226.435174,0.529996
633.145175,0.542996
807.301369,0.588990
982.722849,0.934004
488.852633,0.728996
154.914835,0.299991
254.287470,0.215997
294.110739,0.153993
467.089687,0.454997
150.892922,0.170043
137.798990,0.222989
137.242641,0.281001
516.852296,0.637996
254.209539,0.356000
739.041000,0.916998
449.302287,0.433999
516.424223,1.087006
205.300563,0.227997
524.408211,1.258001
402.690960,1.009010
291.584834,0.782008
445.556481,0.836004
205.694106,0.467051
417.855944,0.553992
250.932369,0.306999
353.348125,0.364994
432.079492,0.562996
154.171381,0.139002
317.450595,0.442005
234.444893,0.187013
220.870058,0.542000
532.413261,1.457994
177.307136,0.259008
173.520339,0.183998
182.478709,0.519999
269.063967,0.417995
288.836666,0.694994
140.478709,0.301954
181.095175,0.422992
128.485281,0.183989
450.840516,0.625996
368.156919,0.204000
734.151198,0.539994
638.081420,0.547001
333.647145,0.523999
324.279893,0.308008
516.613841,0.546996
753.890301,0.382990
254.160912,0.459996
236.410125,0.326991
436.396655,0.365999
815.783940,1.987013
223.934553,0.604999
666.487227,1.365003
507.969611,1.303008
400.513767,0.923007
441.745736,0.734998
591.435744,1.306991
478.839668,1.341010
373.732591,0.718993
208.848435,0.224997
801.991327,1.559999
600.769553,1.927992
89.828427,0.619992
274.455844,1.190005
329.762980,0.971000
198.313708,0.887000
582.793659,1.158007
513.238823,0.348999
393.861881,0.472995
685.067266,0.497999
158.987569,0.208995
151.325902,0.250006
538.681612,0.466989
503.633462,1.081993
243.297841,0.725996
197.064495,0.262999
196.097369,0.327006
220.656626,0.227002
791.756883,0.733995
718.568728,1.211004
449.699727,1.348001
64.414214,0.365006
505.153377,1.544951
186.041631,0.814000
97.313708,0.269996
281.999048,0.734005
183.899495,0.884961
635.839842,0.754000
212.817662,0.249995
232.870358,0.293996
197.655902,0.491995
591.652805,0.411002
420.540299,0.365002
303.111746,0.627997
406.743161,0.323003
446.597980,1.540998
389.446122,0.244995
149.224165,0.207998
185.098601,0.266995
609.745734,0.372989
464.548011,0.606995
278.715915,0.277988
75.656854,0.272005
76.071068,0.763019
486.891018,1.097003
188.979330,0.233999
426.024293,0.442988
980.298567,0.937006
393.246014,0.319990
306.393543,0.495002
51.242641,0.173999
1002.484488,1.676990
659.774605,0.595005
154.355339,0.248040
343.483677,0.437995
172.163096,0.210999
500.378194,0.333004
1050.322920,0.542997
406.609827,0.500007
357.743262,0.497994
396.915445,0.297003
102.727922,0.349999
70.556349,0.137007
429.522063,0.361002
403.256396,0.314003
731.852601,0.567994
145.970563,0.373002
400.170329,0.535999
339.435174,0.556987
713.344202,1.159001
522.663241,0.564003
687.762174,0.267989
147.076699,0.119999
635.118296,0.651003
684.284836,0.634003
147.698485,0.437949
179.017814,0.281004
871.942110,1.605002
135.506242,0.146988
606.626864,0.447991
399.997239,0.364987
757.320199,0.887996
160.899495,0.269005
260.112392,0.137986
343.141474,0.502996
120.355339,0.191989
476.928280,0.628003
208.057394,0.145003
57.242641,0.587995
163.901689,0.193999
1233.438890,1.998993
426.488056,1.066994
118.714777,0.120995
548.650985,0.416993
407.267800,0.707994
817.911210,0.860996
243.103299,0.583996
233.645375,0.186006
253.733304,0.166991
653.605396,0.439998
174.911688,0.481005
579.986708,0.683008
285.733543,0.503002
574.158414,0.663002
205.908552,0.223995
705.652838,0.558949
549.493096,0.959000
280.211299,0.479007
